2764,0913;;;;;
3122,9888;;;;;
2988,5059;;;;;
2410,983;;;;;
3090,9612;;;;;
3073,4624;;;;;
2953,0706;;;;;
3043,6846;;;;;
2972,2856;;;;;
2913,1724;;;;;
3055,5906;;;;;
3119,9214;;;;;
2901,6787;;;;;
2870,7727;;;;;
2559,231;;;;;
3054,8203;;;;;
2917,4143;;;;;
2602,703;;;;;
2752,0378;;;;;
3190,2847;;;;;
2913,1016;;;;;
2718,0986;;;;;
3003,8005;;;;;
2794,0261;;;;;
3048,3706;;;;;
3045,4124;;;;;
2936,0703;;;;;
2910,0667;;;;;
3019,6292;;;;;
2950,7502;;;;;
3145,405;;;;;
2992,6182;;;;;
2784,37;;;;;
2931,7983;;;;;
3222,657;;;;;
2973,5537;;;;;
2921,78;;;;;
2977,1663;;;;;
2786,7603;;;;;
2699,5298;;;;;
2879,4521;;;;;
3028,0835;;;;;
2996,88;;;;;
3010,0886;;;;;
2933,7544;;;;;
2923,2751;;;;;
3159,789;;;;;
2640,0566;;;;;
2814,425;;;;;
2962,5466;;;;;
2781,9424;;;;;
2858,5024;;;;;
2937,4187;;;;;
3087,2031;;;;;
2721,3335;;;;;
3160,3606;;;;;
3134,2104;;;;;
3056,973;;;;;
3368,8672;;;;;
2409,129;;;;;
2854,7632;;;;;
2923,6013;;;;;
2814,7136;;;;;
2946,642;;;;;
3186,8894;;;;;
3006,0063;;;;;
2986,8433;;;;;
2727,656;;;;;
2894,4194;;;;;
2928,041;;;;;
2943,027;;;;;
2935,3057;;;;;
3014,9595;;;;;
3114,4316;;;;;
2947,7393;;;;;
3184,3882;;;;;
2938,949;;;;;
3010,4407;;;;;
3124,1196;;;;;
2982,4976;;;;;
3201,6738;;;;;
3073,2625;;;;;
2851,709;;;;;
2819,6316;;;;;
3107,5403;;;;;
2956,1765;;;;;
3014,363;;;;;
2856,4424;;;;;
2982,1736;;;;;
2881,9973;;;;;
3211,8835;;;;;
3016,6948;;;;;
2603,6726;;;;;
3003,6292;;;;;
2935,5361;;;;;
2989,7375;;;;;
2893,0977;;;;;
3266,296;;;;;
2964,2334;;;;;
3241,2603;;;;;
3112,9429;;;;;
3157,3867;;;;;
2851,0083;;;;;
3180,5725;;;;;
2903,603;;;;;
3227,466;;;;;
2971,4822;;;;;
3001,7112;;;;;
3094,1108;;;;;
2803,688;;;;;
2827,6418;;;;;
2815,8164;;;;;
2835,973;;;;;
2891,0493;;;;;
2859,0498;;;;;
3011,6858;;;;;
2890,1519;;;;;
3030,2341;;;;;
2892,9482;;;;;
3273,437;;;;;
2859,1567;;;;;
3083,0586;;;;;
2566,2175;;;;;
3026,9893;;;;;
3092,3018;;;;;
3164,5278;;;;;
2706,482;;;;;
2916,9553;;;;;
2913,9155;;;;;
2974,5623;;;;;
2870,857;;;;;
2789,0684;;;;;
2905,7026;;;;;
3256,559;;;;;
3038,558;;;;;
2542,5615;;;;;
3010,4395;;;;;
2981,3467;;;;;
2812,4834;;;;;
2862,6008;;;;;
2916,6475;;;;;
3210,5405;;;;;
2920,778;;;;;
2909,2473;;;;;
2983,872;;;;;
2965,397;;;;;
2846,2144;;;;;
3243,714;;;;;
2828,3884;;;;;
3262,7961;;;;;
3077,5325;;;;;
3168,025;;;;;
2503,8828;;;;;
3106,8962;;;;;
2953,8474;;;;;
2710,9175;;;;;
2869,8616;;;;;
2560,0947;;;;;
2826,7712;;;;;
2871,9858;;;;;
2934,73;;;;;
3045,005;;;;;
2810,211;;;;;
2834,2297;;;;;
3015,6875;;;;;
3062,5806;;;;;
2967,5496;;;;;
2694,4238;;;;;
3026,4956;;;;;
3099,6704;;;;;
2745,8027;;;;;
2843,431;;;;;
3078,019;;;;;
2644,0354;;;;;
3091,727;;;;;
2878,7454;;;;;
3019,1128;;;;;
3028,9019;;;;;
2778,8699;;;;;
3164,0154;;;;;
3192,3972;;;;;
3038,665;;;;;
3022,6077;;;;;
2877,4163;;;;;
3097,933;;;;;
2854,147;;;;;
2854,6282;;;;;
2940,4114;;;;;
2902,8992;;;;;
3061,38;;;;;
3079,8425;;;;;
3242,0176;;;;;
3214,152;;;;;
2963,869;;;;;
3147,7927;;;;;
3124,2305;;;;;
2846,722;;;;;
2963,2864;;;;;
2757,3904;;;;;
2897,4175;;;;;
3101,533;;;;;
2798,8235;;;;;
3010,0317;;;;;
2966,4905;;;;;
2768,2063;;;;;
2875,794;;;;;
3065,7083;;;;;
3186,7058;;;;;
2736,9878;;;;;
2885,2798;;;;;
2864,1624;;;;;
2968,348;;;;;
2570,6323;;;;;
2988,6926;;;;;
2857,8118;;;;;
3120,7527;;;;;
3054,4417;;;;;
2783,0938;;;;;
2739,0967;;;;;
2990,1284;;;;;
2682,0322;;;;;
2931,5837;;;;;
2784,737;;;;;
3215,1868;;;;;
3154,3062;;;;;
3045,0103;;;;;
2519,4053;;;;;
2939,849;;;;;
2925,3455;;;;;
3048,483;;;;;
3192,8296;;;;;
3044,6445;;;;;
3094,2825;;;;;
3002,19;;;;;
3008,204;;;;;
2754,0378;;;;;
2829,316;;;;;
3037,3337;;;;;
2999,7292;;;;;
2722,4028;;;;;
2593,8723;;;;;
2926,6497;;;;;
3038,4238;;;;;
2914,4253;;;;;
2919,211;;;;;
3018,433;;;;;
3149,6042;;;;;
3036,651;;;;;
2761,82;;;;;
2874,4358;;;;;
3016,615;;;;;
3065,2993;;;;;
2945,8125;;;;;
2795,3826;;;;;
2697,424;;;;;
2835,9507;;;;;
3012,1365;;;;;
3082,9014;;;;;
3068,376;;;;;
2914,3843;;;;;
3121,088;;;;;
2990,6853;;;;;
3230,4077;;;;;
3352,276;;;;;
3116,193;;;;;
2836,7363;;;;;
2856,5176;;;;;
3275,9277;;;;;
2973,0557;;;;;
2710,3413;;;;;
3303,0261;;;;;
2641,413;;;;;
2829,0857;;;;;
3016,872;;;;;
2645,2485;;;;;
2827,051;;;;;
2519,0803;;;;;
2743,835;;;;;
2985,7415;;;;;
2940,9368;;;;;
3139,395;;;;;
2490,7432;;;;;
3078,472;;;;;
2870,7578;;;;;
2996,5435;;;;;
2953,3086;;;;;
2851,2002;;;;;
2950,5;;;;;
2674,0144;;;;;
2859,2517;;;;;
2830,793;;;;;
2892,257;;;;;
2947,7163;;;;;
2685,8428;;;;;
3143,6958;;;;;
3033,813;;;;;
2728,8655;;;;;
2714,0315;;;;;
3518,516;;;;;
2554,3018;;;;;
3353,5796;;;;;
2983,8901;;;;;
3281,3855;;;;;
3300,5674;;;;;
3159,3604;;;;;
2686,1963;;;;;
3176,6863;;;;;
2847,801;;;;;
2522,3208;;;;;
2818,8203;;;;;
3060,3423;;;;;
2923,658;;;;;
2840,1663;;;;;
2769,2783;;;;;
2758,9546;;;;;
3316,3413;;;;;
3044,2183;;;;;
2920,1382;;;;;
2916,1614;;;;;
2961,5984;;;;;
2953,645;;;;;
2915,6968;;;;;
3067,09;;;;;
3167,9312;;;;;
2911,183;;;;;
2932,1323;;;;;
2931,2898;;;;;
2918,3564;;;;;
3112,9521;;;;;
2784,712;;;;;
2687,7063;;;;;
3133,4158;;;;;
3050,7944;;;;;
3160,747;;;;;
2938,5735;;;;;
3097,3687;;;;;
3017,6099;;;;;
3019,1445;;;;;
3205,9878;;;;;
2967,7073;;;;;
2999,095;;;;;
2958,5696;;;;;
2854,3396;;;;;
2985,8862;;;;;
2951,68;;;;;
3257,2173;;;;;
2954,5676;;;;;
2864,702;;;;;
3355,2847;;;;;
2859,528;;;;;
2850,2832;;;;;
2948,5884;;;;;
2999,7104;;;;;
3205,7957;;;;;
2992,748;;;;;
2804,3738;;;;;
2957,7104;;;;;
2720,8816;;;;;
3136,309;;;;;
3092,3833;;;;;
2883,8816;;;;;
2826,395;;;;;
3020,7964;;;;;
3017,7197;;;;;
3107,3337;;;;;
3033,3052;;;;;
3318,3916;;;;;
2552,1394;;;;;
3040,7454;;;;;
3187,9778;;;;;
2807,944;;;;;
2932,207;;;;;
2893,9587;;;;;
2868,3796;;;;;
2805,394;;;;;
3111,1875;;;;;
2756,141;;;;;
2877,3823;;;;;
3185,1677;;;;;
2661,286;;;;;
2784,3516;;;;;
2616,655;;;;;
2771,4792;;;;;
3055,6252;;;;;
2904,0305;;;;;
3192,3784;;;;;
2918,2764;;;;;
2963,9714;;;;;
2831,8398;;;;;
2996,6917;;;;;
2979,7002;;;;;
2882,2666;;;;;
3005,8516;;;;;
2638,2498;;;;;
2917,4685;;;;;
2982,887;;;;;
3246,4954;;;;;
3073,5125;;;;;
2847,6936;;;;;
2832,8271;;;;;
2985,8079;;;;;
2787,7808;;;;;
3041,0999;;;;;
3218,9854;;;;;
2794,3901;;;;;
3014,3118;;;;;
2831,2832;;;;;
3075,8896;;;;;
2633,1626;;;;;
3090,4382;;;;;
2869,149;;;;;
2976,5688;;;;;
2874,7;;;;;
2963,8003;;;;;
2823,0742;;;;;
2896,4946;;;;;
3027,3423;;;;;
3327,3945;;;;;
2789,5208;;;;;
2602,5073;;;;;
2798,4036;;;;;
3192,1653;;;;;
2944,8127;;;;;
2927,6313;;;;;
2438,6758;;;;;
2863,201;;;;;
3038,429;;;;;
2917,9736;;;;;
3093,417;;;;;
2958,5571;;;;;
3028,4912;;;;;
2916,0254;;;;;
3146,2502;;;;;
2927,1714;;;;;
2950,5352;;;;;
2746,5667;;;;;
2919,2625;;;;;
2728,945;;;;;
2799,2683;;;;;
2733,1711;;;;;
2969,1877;;;;;
3109,3218;;;;;
3268,4187;;;;;
2746,6853;;;;;
2616,2383;;;;;
2969,6445;;;;;
2703,8174;;;;;
3158,6948;;;;;
2929,037;;;;;
2982,982;;;;;
2677,7961;;;;;
2646,0332;;;;;
2989,3633;;;;;
2814,1716;;;;;
2797,2;;;;;
3136,4648;;;;;
2594,0151;;;;;
2901,0256;;;;;
3005,4927;;;;;
3215,941;;;;;
2626,7307;;;;;
2912,0403;;;;;
3254,6863;;;;;
3017,9268;;;;;
2777,5254;;;;;
2763,316;;;;;
2945,1921;;;;;
2841,4634;;;;;
3159,063;;;;;
2890,721;;;;;
3221,9006;;;;;
2918,3633;;;;;
2996,687;;;;;
2921,2478;;;;;
3164,6885;;;;;
3034,338;;;;;
3134,2075;;;;;
2704,3875;;;;;
3141,152;;;;;
3024,1628;;;;;
2939,1733;;;;;
3076,4;;;;;
2750,4783;;;;;
3068,6187;;;;;
2660,5122;;;;;
2923,1592;;;;;
2862,6597;;;;;
2779,603;;;;;
2472,8809;;;;;
2773,085;;;;;
3034,64;;;;;
2816,4377;;;;;
3109,9248;;;;;
2783,5283;;;;;
3077,6318;;;;;
2916,2742;;;;;
3104,0955;;;;;
3151,4854;;;;;
3032,0537;;;;;
2992,432;;;;;
2689,5303;;;;;
2945,6401;;;;;
2960,7085;;;;;
2603,7727;;;;;
2901,709;;;;;
2859,2808;;;;;
2440,1118;;;;;
2878,7996;;;;;
2923,8164;;;;;
2932,0195;;;;;
3021,514;;;;;
2834,6523;;;;;
2753,186;;;;;
2887,6506;;;;;
3052,8184;;;;;
2915,9773;;;;;
2930,6206;;;;;
2906,3843;;;;;
2990,9485;;;;;
3147,8547;;;;;
2948,0137;;;;;
2984,1309;;;;;
3005,1272;;;;;
2951,0999;;;;;
3171,6504;;;;;
2657,0786;;;;;
2928,2952;;;;;
2927,9487;;;;;
2963,4282;;;;;
3067,9993;;;;;
3092,2563;;;;;
2725,3804;;;;;
2781,2722;;;;;
2987,1409;;;;;
2751,5352;;;;;
2586,726;;;;;
3219,2249;;;;;
3242,323;;;;;
2961,894;;;;;
2870,8037;;;;;
2791,444;;;;;
3263,7998;;;;;
3004,477;;;;;
3012,125;;;;;
3210,7178;;;;;
3163,6704;;;;;
2897,8271;;;;;
2945,3025;;;;;
2991,2217;;;;;
2967,5427;;;;;
3018,519;;;;;
3239,2168;;;;;
2883,382;;;;;
2759,9863;;;;;
2796,0908;;;;;
3066,37;;;;;
2813,305;;;;;
2869,745;;;;;
2866,9382;;;;;
2871,811;;;;;
2938,358;;;;;
2734,902;;;;;
2931,1003;;;;;
3278,6943;;;;;
3179,9539;;;;;
2949,1611;;;;;
2940,6802;;;;;
3334,9243;;;;;
2910,5024;;;;;
2772,5784;;;;;
3254,2153;;;;;
2868,9783;;;;;
3286,6597;;;;;
2913,4214;;;;;
2687,1152;;;;;
2771,453;;;;;
3024,274;;;;;
2973,5435;;;;;
2965,662;;;;;
2734,6433;;;;;
3105,6282;;;;;
2916,5808;;;;;
3088,7793;;;;;
2939,812;;;;;
3007,192;;;;;
2661,1265;;;;;
2968,3728;;;;;
3150,1821;;;;;
3219,7703;;;;;
3248,2708;;;;;
3010,9502;;;;;
2979,6948;;;;;
2552,1365;;;;;
3261,1094;;;;;
3177,9626;;;;;
3238,9878;;;;;
2923,345;;;;;
2624,441;;;;;
2661,4453;;;;;
2971,4036;;;;;
2809,7854;;;;;
3064,9053;;;;;
3119,5322;;;;;
2483,8362;;;;;
3028,4954;;;;;
2920,0781;;;;;
2889,8755;;;;;
3024,7878;;;;;
2799,1;;;;;
2865,5818;;;;;
3209,1538;;;;;
2935,4087;;;;;
2801,4937;;;;;
3029,4497;;;;;
2898,7368;;;;;
3100,3245;;;;;
3047,5;;;;;
3290,7314;;;;;
2960,3228;;;;;
3031,3274;;;;;
2931,1206;;;;;
2984,1729;;;;;
2847,6348;;;;;
2961,913;;;;;
2860,2656;;;;;
2896,1306;;;;;
2906,6707;;;;;
2660,6768;;;;;
3030,9985;;;;;
2772,5425;;;;;
2882,202;;;;;
2946,3193;;;;;
3275,9678;;;;;
2847,9727;;;;;
3057,9211;;;;;
3092,7803;;;;;
3006,1604;;;;;
3014,7505;;;;;
2623,5574;;;;;
2922,6487;;;;;
2864,879;;;;;
2787,1748;;;;;
2806,0972;;;;;
2820,0664;;;;;
3259,737;;;;;
3020,0015;;;;;
2941,2358;;;;;
2981,0476;;;;;
2910,6763;;;;;
2922,6077;;;;;
2981,2695;;;;;
3006,7769;;;;;
2997,5474;;;;;
3217,2258;;;;;
2843,6328;;;;;
2851,59;;;;;
3003,9585;;;;;
2713,287;;;;;
2944,1482;;;;;
2863,443;;;;;
2573,5276;;;;;
2788,8784;;;;;
2891,5164;;;;;
2916,5447;;;;;
2941,2727;;;;;
3161,5833;;;;;
2989,933;;;;;
2771,3833;;;;;
3021,875;;;;;
3335,1055;;;;;
2871,147;;;;;
3084,744;;;;;
2856,925;;;;;
3146,852;;;;;
2924,8848;;;;;
3108,5444;;;;;
3138,1465;;;;;
3062,1606;;;;;
3014,3975;;;;;
2997,8345;;;;;
2688,0466;;;;;
3058,4463;;;;;
2872,5798;;;;;
2860,1272;;;;;
3038,029;;;;;
2770,6965;;;;;
3040,1304;;;;;
2758,4216;;;;;
3261,9116;;;;;
2899,1814;;;;;
2725,1453;;;;;
2927,2463;;;;;
2968,4424;;;;;
2829,3682;;;;;
3127,1536;;;;;
2926,5447;;;;;
3065,3987;;;;;
2788,9329;;;;;
2694,5952;;;;;
2720,2007;;;;;
3052,0752;;;;;
2948,2278;;;;;
3013,5315;;;;;
2985,6687;;;;;
3100,1013;;;;;
2955,419;;;;;
2835,973;;;;;
3071,015;;;;;
2685,2139;;;;;
3052,7593;;;;;
2804,7996;;;;;
2897,2268;;;;;
2909,3672;;;;;
2830,4453;;;;;
3250,4915;;;;;
2765,7322;;;;;
2993,0232;;;;;
3144,8044;;;;;
2877,735;;;;;
3043,6323;;;;;
2909,105;;;;;
2965,0461;;;;;
2965,4119;;;;;
2896,2737;;;;;
3060,1458;;;;;
2929,2854;;;;;
2948,6733;;;;;
3166,6235;;;;;
3042,9111;;;;;
2571,413;;;;;
2915,379;;;;;
2901,0864;;;;;
2852,6768;;;;;
2927,6245;;;;;
2896,775;;;;;
2926,4094;;;;;
3074,4084;;;;;
3075,2695;;;;;
3081,5198;;;;;
2844,958;;;;;
3141,981;;;;;
2830,5894;;;;;
2508,4785;;;;;
3023,4812;;;;;
2959,2708;;;;;
2651,2659;;;;;
3245,1375;;;;;
2947,5295;;;;;
3042,6716;;;;;
3172,3667;;;;;
2976,1716;;;;;
3107,6663;;;;;
2879,8542;;;;;
3016,9167;;;;;
3000,7832;;;;;
2612,7974;;;;;
2741,0247;;;;;
3104,7422;;;;;
2922,9556;;;;;
2964,3057;;;;;
2840,7676;;;;;
3187,5276;;;;;
2778,1362;;;;;
2756,0222;;;;;
3232,382;;;;;
3061,8691;;;;;
3036,3413;;;;;
2816,9858;;;;;
2902,0098;;;;;
2570,955;;;;;
2765,19;;;;;
3112,8447;;;;;
2953,574;;;;;
2970,7366;;;;;
3100,391;;;;;
3043,4744;;;;;
2599,4033;;;;;
3008,5085;;;;;
2867,6892;;;;;
2891,6992;;;;;
2808,6523;;;;;
3209,7656;;;;;
2606,828;;;;;
3026,1885;;;;;
2983,9368;;;;;
3068,0134;;;;;
3052,5918;;;;;
3011,622;;;;;
3087,9292;;;;;
3093,6191;;;;;
3021,1208;;;;;
3170,9033;;;;;
2870,9065;;;;;
2841,5054;;;;;
2812,1213;;;;;
2972,2905;;;;;
2858,7358;;;;;
2969,0747;;;;;
3182,8657;;;;;
2970,7375;;;;;
2723,6497;;;;;
3016,68;;;;;
3263,0479;;;;;
2859,641;;;;;
3345,4392;;;;;
2877,2153;;;;;
2596,188;;;;;
3121,2905;;;;;
2930,771;;;;;
3094,163;;;;;
2667,7827;;;;;
2739,0962;;;;;
2701,944;;;;;
2795,1362;;;;;
3008,6343;;;;;
2952,8416;;;;;
3115,0881;;;;;
2756,7798;;;;;
3002,1848;;;;;
3034,5137;;;;;
2860,227;;;;;
3085,3518;;;;;
2935,112;;;;;
3001,7886;;;;;
3085,6484;;;;;
2915,1458;;;;;
3107,0154;;;;;
2813,487;;;;;
2882,3313;;;;;
3093,336;;;;;
3001,9507;;;;;
2766,8125;;;;;
2590,1226;;;;;
3177,5933;;;;;
2852,2913;;;;;
2914,6616;;;;;
3152,4465;;;;;
2996,3435;;;;;
2890,2322;;;;;
3205,2769;;;;;
2907,9102;;;;;
3014,3662;;;;;
3086,3557;;;;;
2828,3545;;;;;
2867,9988;;;;;
2999,2964;;;;;
2762,3188;;;;;
3102,8003;;;;;
3025,9624;;;;;
2920,482;;;;;
3017,1028;;;;;
2837,5786;;;;;
2973,6863;;;;;
3061,9514;;;;;
2968,457;;;;;
3171,0066;;;;;
2851,6863;;;;;
3233,255;;;;;
3119,7437;;;;;
2807,7866;;;;;
3290,9775;;;;;
3029,1663;;;;;
2804,7913;;;;;
2709,2764;;;;;
2595,5845;;;;;
2807,5789;;;;;
2843,8594;;;;;
2857,8484;;;;;
2945,1655;;;;;
3215,0454;;;;;
2868,8872;;;;;
2957,7236;;;;;
2892,7195;;;;;
2924,6401;;;;;
2984,5784;;;;;
3182,955;;;;;
3106,3547;;;;;
2961,0598;;;;;
3020,6108;;;;;
2854,5989;;;;;
2857,3953;;;;;
3071,401;;;;;
3014,8188;;;;;
2507,2502;;;;;
2766,769;;;;;
2989,27;;;;;
2981,122;;;;;
2856,4856;;;;;
2941,8696;;;;;
2829,8806;;;;;
2895,0706;;;;;
2752,3645;;;;;
3115,603;;;;;
3058,2163;;;;;
2943,0652;;;;;
3009,669;;;;;
2940,6072;;;;;
2867,538;;;;;
3035,894;;;;;
2865,8552;;;;;
3028,8215;;;;;
2544,46;;;;;
2949,8838;;;;;
2933,4028;;;;;
2983,0752;;;;;
3099,4177;;;;;
3178,7769;;;;;
2906,6147;;;;;
2896,4875;;;;;
3289,242;;;;;
3092,694;;;;;
3057,401;;;;;
2835,066;;;;;
2930,1685;;;;;
2786,1099;;;;;
3141,8489;;;;;
3023,584;;;;;
3073,7378;;;;;
2983,0693;;;;;
3063,1104;;;;;
3261,3179;;;;;
3013,8965;;;;;
3323,2412;;;;;
3235,353;;;;;
2959,2256;;;;;
3258,7266;;;;;
2579,9;;;;;
2837,9612;;;;;
3067,2402;;;;;
3122,4873;;;;;
3128,419;;;;;
2872,1543;;;;;
2885,0137;;;;;
2886,1292;;;;;
2638,5562;;;;;
3011,7422;;;;;
3205,6885;;;;;
3143,658;;;;;
3011,4214;;;;;
3042,2046;;;;;
2868,015;;;;;
3105,196;;;;;
3151,9858;;;;;
3286,9922;;;;;
2978,6865;;;;;
3116,6472;;;;;
3207,349;;;;;
3140,067;;;;;
2959,0571;;;;;
2780,3994;;;;;
2982,5872;;;;;
3090,4048;;;;;
2982,2146;;;;;
3229,1157;;;;;
2858,5293;;;;;
3287,5088;;;;;
3090,3071;;;;;
2850,7024;;;;;
2975,2917;;;;;
3100,547;;;;;
3170,3857;;;;;
3143,9087;;;;;
2902,098;;;;;
3186,8757;;;;;
3039,0847;;;;;
3001,159;;;;;
2877,4497;;;;;
3094,2988;;;;;
3196,3328;;;;;
2823,7266;;;;;
2883,329;;;;;
2861,2876;;;;;
3070,047;;;;;
2984,5005;;;;;
2939,9004;;;;;
2919,5288;;;;;
3200,7324;;;;;
2843,9775;;;;;
3207,0017;;;;;
2613,0876;;;;;
3192,912;;;;;
3073,4812;;;;;
3028,7708;;;;;
2650,2546;;;;;
2916,4194;;;;;
3065,5815;;;;;
2579,7686;;;;;
3158,1826;;;;;
2934,514;;;;;
2872,886;;;;;
3009,852;;;;;
2891,2468;;;;;
2782,539;;;;;
2671,1274;;;;;
2866,8296;;;;;
3049,6836;;;;;
3080,828;;;;;
3204,8184;;;;;
2923,1807;;;;;
3073,7148;;;;;
2973,178;;;;;
2726,7944;;;;;
2920,2715;;;;;
2859,3643;;;;;
2917,569;;;;;
2980,4846;;;;;
3020,7544;;;;;
3004,6565;;;;;
2731,6108;;;;;
2934,4473;;;;;
2961,6577;;;;;
2548,5364;;;;;
2781,8645;;;;;
2750,5732;;;;;
2810,146;;;;;
2938,5688;;;;;
2807,6829;;;;;
3282,5615;;;;;
3046,56;;;;;
2758,0261;;;;;
2846,9277;;;;;
2854,8943;;;;;
2751,577;;;;;
3190,4739;;;;;
2827,152;;;;;
2906,5757;;;;;
2806,5547;;;;;
2955,7378;;;;;
3189,4182;;;;;
3004,458;;;;;
2756,1165;;;;;
2818,5103;;;;;
3014,5596;;;;;
2981,4785;;;;;
2949,2974;;;;;
2769,1355;;;;;
2699,9663;;;;;
3092,503;;;;;
2777,4443;;;;;
3027,3027;;;;;
2893,5413;;;;;
2728,3738;;;;;
2805,6455;;;;;
2743,2332;;;;;
3084,0337;;;;;
3061,8022;;;;;
2930,9546;;;;;
2934,6116;;;;;
3078,3232;;;;;
2909,9255;;;;;
3019,1567;;;;;
2998,0044;;;;;
2958,347;;;;;
3248,3267;;;;;
2744,809;;;;;
2846,913;;;;;
2800,5513;;;;;
2571,9883;;;;;
3317,7646;;;;;
2964,9746;;;;;
3054,1482;;;;;
3106,2974;;;;;
2807,9321;;;;;
3167,8174;;;;;
3114,3264;;;;;
2843,875;;;;;
3009,4023;;;;;
2650,9468;;;;;
3060,928;;;;;
2725,497;;;;;
2899,7812;;;;;
3037,0261;;;;;
2898,1345;;;;;
3094,6968;;;;;
2660,848;;;;;
2950,8335;;;;;
2975,9055;;;;;
3252,8384;;;;;
2932,3684;;;;;
3012,753;;;;;
3128,9404;;;;;
2802,328;;;;;
3023,668;;;;;
2914,3684;;;;;
2661,1611;;;;;
2707,2375;;;;;
2573,041;;;;;
2994,5664;;;;;
3042,1418;;;;;
3090,6267;;;;;
3024,5608;;;;;
2795,0986;;;;;
3121,8608;;;;;
2839,1467;;;;;
2855,2207;;;;;
2599,477;;;;;
3232,1792;;;;;
2853,188;;;;;
3035,4119;;;;;
3142,3362;;;;;
3229,021;;;;;
2999,1309;;;;;
2690,9316;;;;;
3158,9863;;;;;
2861,4014;;;;;
3139,6536;;;;;
2642,0938;;;;;
2835,8489;;;;;
2777,673;;;;;
3308,63;;;;;
3071,6873;;;;;
2995,5962;;;;;
3178,063;;;;;
2818,8784;;;;;
2724,9053;;;;;
2735,5615;;;;;
3054,229;;;;;
3135,4045;;;;;
3058,03;;;;;
3321,0698;;;;;
2870,7344;;;;;
2796,7563;;;;;
2762,0159;;;;;
3147,3994;;;;;
2794,4126;;;;;
3311,6216;;;;;
2903,0024;;;;;
2947,999;;;;;
2892,683;;;;;
3245,21;;;;;
3089,006;;;;;
2794,6663;;;;;
2955,6562;;;;;
2915,0383;;;;;
3158,7903;;;;;
3039,325;;;;;
3023,2742;;;;;
2760,0828;;;;;
3027,7983;;;;;
2991,8118;;;;;
2714,8071;;;;;
3139,2124;;;;;
2817,7776;;;;;
2989,7188;;;;;
2798,247;;;;;
2832,8882;;;;;
3043,261;;;;;
2968,8896;;;;;
2948,2744;;;;;
2821,5095;;;;;
3075,9536;;;;;
2731,443;;;;;
2773,8735;;;;;
2720,561;;;;;
2892,6738;;;;;
3041,4736;;;;;
3000,042;;;;;
2810,7124;;;;;
2773,16;;;;;
2970,0747;;;;;
2831,1394;;;;;
2680,8267;;;;;
2963,5762;;;;;
2922,9155;;;;;
2955,8274;;;;;
3132,0466;;;;;
2883,9;;;;;
2832,647;;;;;
2924,5273;;;;;
2702,096;;;;;
3093,6455;;;;;
2775,2136;;;;;
2859,7148;;;;;
3018,5417;;;;;
3046,304;;;;;
2934,5098;;;;;
3291,7637;;;;;
2748,9546;;;;;
3124,5664;;;;;
3048,8945;;;;;
2897,614;;;;;
2500,8992;;;;;
2909,5208;;;;;
2846,7969;;;;;
3065,988;;;;;
2601,5867;;;;;
2955,328;;;;;
3070,5166;;;;;
2772,461;;;;;
2863,6577;;;;;
3204,4333;;;;;
2950,459;;;;;
3191,957;;;;;
3165,7683;;;;;
2926,7896;;;;;
2859,6343;;;;;
2702,2595;;;;;
2683,1948;;;;;
2864,3254;;;;;
3042,1401;;;;;
2861,0654;;;;;
3125,3694;;;;;
3052,6921;;;;;
3136,7834;;;;;
2906,693;;;;;
2945,5156;;;;;
2951,7522;;;;;
2813,85;;;;;
2815,9165;;;;;
2753,246;;;;;
2915,2446;;;;;
2692,8467;;;;;
3092,6885;;;;;
2997,2964;;;;;
3366,4937;;;;;
3090,4722;;;;;
2877,4456;;;;;
2868,3262;;;;;
2847,4224;;;;;
2919,5393;;;;;
2553,5974;;;;;
2554,7673;;;;;
2918,5566;;;;;
2918,2832;;;;;
2560,9556;;;;;
2977,2966;;;;;
3177,7292;;;;;
2774,3342;;;;;
2933,8667;;;;;
3017,5913;;;;;
3062,6377;;;;;
2845,6877;;;;;
2794,752;;;;;
2919,7017;;;;;
3004,5103;;;;;
2981,3213;;;;;
3140,3667;;;;;
3048,764;;;;;
3282,0093;;;;;
2803,3086;;;;;
3024,113;;;;;
2807,779;;;;;
3046,1108;;;;;
2440,9329;;;;;
2846,2947;;;;;
2627,3042;;;;;
3125,1802;;;;;
2864,5388;;;;;
3037,1584;;;;;
3167,9373;;;;;
2950,0132;;;;;
2850,9807;;;;;
2862,9302;;;;;
2923,3743;;;;;
3174,5378;;;;;
3149,9539;;;;;
2703,354;;;;;
2923,564;;;;;
2990,4585;;;;;
3152,3313;;;;;
3073,144;;;;;
3224,0469;;;;;
2888,0376;;;;;
2875,9673;;;;;
2766,3567;;;;;
3076,046;;;;;
2732,198;;;;;
2902,4368;;;;;
2868,286;;;;;
2980,8127;;;;;
2874,5225;;;;;
3241,6902;;;;;
2969,0693;;;;;
3033,4219;;;;;
2778,0754;;;;;
2961,3394;;;;;
2978,8374;;;;;
3063,6008;;;;;
2768,536;;;;;
2938,8984;;;;;
2683,0671;;;;;
2956,4253;;;;;
2989,785;;;;;
2972,1982;;;;;
3227,994;;;;;
3114,566;;;;;
3194,582;;;;;
3087,4663;;;;;
2879,0586;;;;;
2852,942;;;;;
2922,0322;;;;;
3006,9966;;;;;
2713,5732;;;;;
2924,3945;;;;;
3012,2217;;;;;
3169,7473;;;;;
2937,075;;;;;
2802,7488;;;;;
3022,6409;;;;;
